,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,0.012496875263190616,0.01036401026098649,0.01680047936334572,0.0030155484408668776,0.010343455578916375,0.002790734975344885,0.006475297439438363,0.0015777506599109798,0.002560838555942832,0.006234753498066178,0.00042943654517421935,-0.02666240603486878,-0.016536249665751433,0.014191774639927972,0.0077364545250486905,0.020350744073955204,0.013649826458318757,0.008120221145638259,0.037818412042178,0.006211723279315818,0.008505490335635876,0.018984412411670638,-0.004758421519815961,-0.012627669378453759,-0.022124297732517534,-0.031906966150652534,0.12681475330157777,0.0214580758261866,0.0276825720700461,0.01828922736977252,-0.4090473815335038,-0.32086441396326804,-0.32292160039427675,-0.1397066917206471,-0.12328261043983896,-0.12365082403682598,-0.45282291026857524,-0.41718173983012946,-0.41526669190099313
1,0.015944782340383632,-0.009130951333929549,-0.004943448861808697,-0.020311130987738846,-0.02478560071807745,0.006488890699494765,0.053302893093578343,-0.005417232519914245,0.013312556064870253,-0.03926441709617925,-0.035743884080313745,-0.004454069769743571,0.00805057926761568,0.01286113045169645,0.05133360143865643,-0.010050392335111307,-0.021723446976221566,-0.022251787717095427,-0.029251894505713295,-0.03670173325744733,0.010628750407076826,0.035246697106325955,0.03433934059697606,0.02132394976740824,-0.026097398939218246,0.09026677352508539,-0.051183467423534176,0.13197868485978284,0.9066167098230169,0.061358798223292516,-0.09381958590432544,-0.0006406001680161832,-0.004930528875601154,-0.188237882573732,-0.16372866784571774,-0.16957307651021847,0.11148190498472178,0.09082817260723075,0.09203412873029676
2,-0.024963418612261798,0.04266417405153147,0.03519146206622914,3.538816038350934e-05,-0.00518487249567684,0.005232795454177319,-0.016522062148017214,0.007050267723502,-0.020897183443338803,-0.01609930995906438,-0.008809865131851299,0.06707450613045671,0.009340385926954211,-0.05535889469723359,-0.04535660450045727,-0.01297798184145561,-0.05279465086985368,-0.02137358673540143,0.03268884919638974,-0.008216336060374184,-0.03276725090870979,-0.05193287070126159,-0.06500683168624927,-0.008141858734279734,-0.09878860065834813,0.36147681145915017,0.16052001459249743,-0.11725378865061149,-0.1282991752179241,-0.07520504182925727,-0.5673738589532745,-0.27891905613312207,-0.2859037121545253,0.05848860561555353,0.05012415053804823,0.05202437784055113,0.33809292512593,0.2887715255830792,0.28810815266722944
3,-0.015179671780481735,-0.015192480418579277,0.0028809062982324204,-0.01826903757182488,-0.0026580464068270415,0.03525015295896676,0.036192879002057254,-0.013423901228973079,-0.04469325479631553,0.0022073574408486493,-0.0005127701230370294,0.11539915149029105,0.1159627104535698,0.0023326050510601667,0.05489957185098126,-0.14382740428274135,-0.13370913195113499,-0.05830192972646821,-0.20390662673051277,-0.05024155121894569,-0.10298617432739193,-0.1928796004429975,0.196262260491332,0.1930430181221473,0.08395789012462233,-0.4257070253205146,0.5027293434724306,-0.31158601463775326,0.22197053666024136,-0.2224484405814452,0.0012860587998578458,-0.03595239161558354,-0.038356804385484736,0.256460034476572,0.15359721668420018,0.15999009039201506,0.010035605979095799,-0.01172997983324137,-0.013964555126847371
4,-0.21231824172782088,-0.025443372594688984,-0.029051865832312618,-0.06967205572885388,-0.06317491533352942,-0.010503145462632923,-0.08245521033356723,-0.027130170632569478,-0.047663273462188904,-0.07945416592229429,-0.0734365281707672,0.4278306786578427,0.09341670612349764,-0.3266566274388432,-0.19344899904661325,-0.11902569413835505,-0.20816701511758928,-0.13138443814924775,-0.20296401536993225,-0.12797265632516563,-0.06741776938718828,-0.13830045016128636,-0.3305515587672629,-0.03135113260976107,-0.11648097043574543,0.3534713776711035,-0.09352419518729724,0.015902858220429212,0.08771126167264744,-0.15000263820870652,0.03446653234412059,0.14433434338982545,0.13344129913712996,0.08732389642154054,0.09999399590934636,0.09335833716518764,-0.2141702288123502,-0.1250521659561334,-0.12424911294842976
5,0.1714285078161274,0.04127364447958071,0.02409393044086891,0.11950070579549998,0.09949846834026399,0.04026304626025366,0.08838403676847773,0.003975494841366695,-0.018828811055831673,0.04532626001553805,0.05978980356049271,-0.2353583835030368,-0.02276025781907691,0.20022679745791538,0.11529519875995485,0.029214734298760023,0.08395079157266615,-0.006291767165407529,0.09841751189476293,0.08070190839468536,-0.02989274264351619,-0.06836571541063154,0.2624275632545231,-0.028653454471132222,-0.1370214148154057,0.5561137864073665,-0.10732603067356421,-0.3113259734139422,0.1709583809341975,-0.12501596382480754,0.1358123885308843,0.016486787716355606,0.019304132630927565,0.32647846546424364,0.16976548871463604,0.1780784100439113,-0.11810304340936072,-0.1384054545250621,-0.13918880471415582
6,-0.03710796989731877,-0.036105283626985785,-0.051845159376267574,-0.033119052158301035,-0.032904433990265686,0.04003596265203586,0.006057168520562761,0.02012108458237058,-0.01665412625609769,-0.014452790688536554,0.001704481837020655,0.10526094080725257,0.1870438801001149,0.09111914011152994,0.13675826000310684,-0.23318108608338084,-0.19498732446790476,-0.09735312116805012,-0.20612921677833887,-0.04149033466275216,-0.02485713456431323,-0.087457241904008,0.4511859892437551,0.5206584670218559,-0.025182570839066377,0.1750870071371048,-0.23601139521543057,-0.009698359955445506,-0.2135752894225183,-0.002600906280234602,-0.004294404944638885,0.009873383016000744,0.013434580119218446,-0.24042931292817188,-0.20523082665954964,-0.20148840068392052,0.09835614334916369,-0.04687816228446255,-0.04947114490992833
7,0.06265096564414292,0.03380349109944791,0.027430957775481775,0.03513789407267835,0.032472810652920236,-0.02597735049161516,0.008272879397294985,0.037784804433371594,-0.02724675655729738,-0.01574726754096223,-0.023385251757489706,0.008577676014028368,-0.038976366557092135,-0.04145351170157849,-0.09415450126307852,0.04793385774760956,-0.05735633146972165,-0.039918914382250814,-0.05245319622463639,0.05583980044985436,-0.029978734112742905,-0.07964994743869261,-0.123729941513796,-0.17481257866954572,-0.04578935596650583,0.18510096901880285,0.3211242767281777,-0.2744443998550671,-0.05569660843481666,-0.15876159353652292,0.5597166204284151,-0.23076914278228322,-0.21913481310950525,-0.31568970281569886,-0.26923669754818824,-0.2701804335057297,0.07902932272616467,0.020246048804267093,0.019467814839166694
8,0.0450406795314049,-0.04797739171874057,-0.0636561324309329,-0.022576141875538545,-0.0409730578157899,0.006896442931015559,0.028361117031824243,0.0013765873035069542,-0.039281427642359645,0.0017878216715052353,0.025459963611606067,0.0039030271012293893,-0.027191601534338083,-0.02506281333056104,-0.04125667371943775,0.03469379566455822,0.04457885988044034,0.04871203330248955,-0.026963480443446673,0.014114728914617172,-0.12273261055547954,-0.18477663090598107,-0.07979086525251076,-0.21159962765101506,0.1662226492190988,-0.2632684571323911,-0.5816203296501066,-0.5311896415675395,0.03344978657743395,-0.3071409384794369,-0.18576225874235738,-0.0015853610427173093,-0.0016913608042440076,-0.10552570959667665,-0.0949687469613559,-0.08745000974980952,0.02369836768247495,0.018431233153958115,0.02007943924069669
9,-0.15670477610221617,-0.020829617567912698,-0.0341522264338012,-0.039516444138725404,-0.05108289026731605,0.07468004462415245,-0.020949386268678358,-0.00546261555416061,-0.04426011524245438,-0.03691296673170391,-0.03359712493067901,-0.3176277908372086,-0.25032205464902274,0.07049178718174479,0.21002352181287368,0.30908545929687137,0.1791065442437924,-0.07540222506229201,-0.15803905391220613,-0.13254971430338244,-0.014971626745607494,-0.18183414721107058,-0.305965707260743,0.36740895361131937,-0.02195952732371257,0.020812852454865836,0.007516654458303278,0.24108969736729616,-0.016012261666553326,-0.48132525295776885,0.008218656765842429,-0.004453191610456708,-0.00120154583895421,0.022942116119667733,-0.017947127236693117,-0.01827028549548774,0.10387812669252908,-0.055313679731925365,-0.05161838888181025
